client,method,latency(ms)
lookup-client,lookup,1.5645000000290565
lookup-client,lookup,1.4224589999685122
lookup-client,lookup,0.8754579999958878
lookup-client,lookup,0.9467499999686879
lookup-client,lookup,2.2185000000263244
lookup-client,lookup,0.8022920000030354
lookup-client,lookup,1.7528340000012577
lookup-client,lookup,1.6131670000163467
lookup-client,lookup,2.5180839999734417
lookup-client,lookup,2.210833999981787
lookup-client,lookup,0.7020420000003469
lookup-client,lookup,1.415750000035132
lookup-client,lookup,1.2834169999678124
lookup-client,lookup,1.5452920000029735
lookup-client,lookup,2.0709589999796663
lookup-client,lookup,1.1486249999848042
lookup-client,lookup,1.0265420000337144
lookup-client,lookup,1.5750000000025466
lookup-client,lookup,2.1324580000054993
lookup-client,lookup,1.8574999999714237
lookup-client,lookup,0.9174170000392223
lookup-client,lookup,2.2738339999932577
lookup-client,lookup,1.613792000000558
lookup-client,lookup,1.3085410000144293
lookup-client,lookup,0.5662909999841759
lookup-client,lookup,1.4186659999495532
lookup-client,lookup,1.206459000002269
lookup-client,lookup,0.9643749999668216
lookup-client,lookup,1.321582999992188
lookup-client,lookup,1.8438330000094538
lookup-client,lookup,1.7993749999618558
lookup-client,lookup,1.3127500000109649
lookup-client,lookup,4.759708999984014
lookup-client,lookup,3.0112090000216085
lookup-client,lookup,2.609208000023955
lookup-client,lookup,4.638166999995974
lookup-client,lookup,3.872166999997262
lookup-client,lookup,1.971749999995609
lookup-client,lookup,0.8064170000352533
lookup-client,lookup,1.706208000030074
lookup-client,lookup,1.459749999980886
lookup-client,lookup,1.9694580000191308
lookup-client,lookup,0.7490419999953701
lookup-client,lookup,1.01183399999627
lookup-client,lookup,2.155958000003011
lookup-client,lookup,1.4170000000035543
lookup-client,lookup,3.4883750000176406
lookup-client,lookup,2.0855829999959496
lookup-client,lookup,1.5961249999918437
lookup-client,lookup,0.7495000000403707
lookup-client,lookup,1.1613749999810352
lookup-client,lookup,1.8135830000005626
lookup-client,lookup,1.4587090000190983
lookup-client,lookup,1.3224159999936091
lookup-client,lookup,1.0975000000144064
lookup-client,lookup,1.0513750000313848
lookup-client,lookup,1.5063330000089081
lookup-client,lookup,2.1633750000091823
lookup-client,lookup,1.2410420000037448
lookup-client,lookup,0.8722919999968326
lookup-client,lookup,0.9254170000190243
lookup-client,lookup,0.7430419999536753
lookup-client,lookup,0.6281249999915417
lookup-client,lookup,1.1444169999776932
lookup-client,lookup,1.204250000000684
lookup-client,lookup,0.9926660000019183
lookup-client,lookup,1.4546250000080363
lookup-client,lookup,2.240374999985306
lookup-client,lookup,3.421249999973952
lookup-client,lookup,1.5200419999814585
lookup-client,lookup,2.6983330000120986
lookup-client,lookup,1.3360830000124224
lookup-client,lookup,1.672791999965284
lookup-client,lookup,1.1239580000506066
lookup-client,lookup,0.9844169999837504
lookup-client,lookup,0.9442079999644193
lookup-client,lookup,1.1316669999814621
lookup-client,lookup,1.4008750000016335
lookup-client,lookup,1.5948750000234213
lookup-client,lookup,0.7515419999890582
lookup-client,lookup,0.9737500000142063
lookup-client,lookup,1.421291999974983
lookup-client,lookup,1.790249999999105
lookup-client,lookup,1.330332999998518
lookup-client,lookup,0.9055419999981495
lookup-client,lookup,1.090083000008235
