client,method,latency(ms)
update-client,update,0.8315420000144513
update-client,update,0.7804580000083661
update-client,update,0.6340419999446567
update-client,update,1.4090000000237524
update-client,update,1.1534169999549704
update-client,update,1.7708330000232309
update-client,update,1.1241670000003978
update-client,update,1.1627499999917745
update-client,update,0.7679999999936626
update-client,update,1.1414999999601605
update-client,update,1.7364579999821217
update-client,update,1.2969580000117276
update-client,update,2.5376670000127888
update-client,update,0.6690000000162399
update-client,update,0.7059589999585114
update-client,update,0.8568330000002788
update-client,update,0.6140830000163078
update-client,update,1.0842920000300182
update-client,update,1.3539579999815032
update-client,update,1.2956670000221493
update-client,update,1.1742500000195832
update-client,update,1.3579580000282476
update-client,update,0.993625000035081
update-client,update,1.1048750000099972
update-client,update,1.1729170000194244
update-client,update,0.769542000000456
update-client,update,1.0723330000246278
update-client,update,1.1919159999820295
update-client,update,1.4122079999765447
update-client,update,1.1771669999802725
update-client,update,2.8857080000079804
update-client,update,1.850749999960044
update-client,update,0.884750000011536
update-client,update,0.9948750000035034
update-client,update,0.7376670000098784
update-client,update,0.7201660000077936
update-client,update,1.2156669999967562
update-client,update,1.4191249999839783
update-client,update,1.0740419999706319
update-client,update,0.9582080000427595
update-client,update,0.8387919999677251
update-client,update,1.6982920000145896
update-client,update,2.018875000032949
update-client,update,1.8130839999912496
update-client,update,0.944874999959211
update-client,update,0.849292000054902
update-client,update,1.7070409999746516
update-client,update,1.4541250000092987
update-client,update,1.5984579999894777
update-client,update,2.1400420000077247
update-client,update,1.8201670000053127
update-client,update,1.3825419999875521
update-client,update,1.127083000028506
update-client,update,2.17262500001425
update-client,update,0.8432089999814707
update-client,update,0.5904170000121667
update-client,update,1.12725000002456
update-client,update,1.8603330000246387
update-client,update,1.574582999978702
update-client,update,1.1820839999927557
update-client,update,1.2219170000093982
update-client,update,1.4100829999961206
update-client,update,0.7266670000376507
update-client,update,1.1073329999931047
update-client,update,1.2016669999752594
update-client,update,1.0354169999686746
update-client,update,1.3052499999730571
update-client,update,1.3220000000160326
update-client,update,1.2347919999911028
update-client,update,0.91770900002075
update-client,update,0.9349590000056196
update-client,update,0.9270829999650232
update-client,update,1.068750000001728
update-client,update,1.3703330000112146
update-client,update,2.394041999991714
update-client,update,1.1242919999858714
update-client,update,1.4504579999652378
update-client,update,1.1571659999844996
update-client,update,1.2615829999731432
update-client,update,1.0676660000399352
update-client,update,1.2297909999574586
update-client,update,1.1406250000050022
update-client,update,0.8529159999852709
update-client,update,0.7472089999964737
update-client,update,0.9009579999883499
update-client,update,1.0650419999933547
update-client,update,1.38666700001977
update-client,update,1.3371670000310587
update-client,update,1.0945000000219807
update-client,update,1.3654589999987365
update-client,update,0.8105420000106278
update-client,update,0.9805830000004789
update-client,update,1.434416999984478
update-client,update,1.0257499999966058
update-client,update,3.4457090000046264
update-client,update,1.0642919999668266
update-client,update,0.838583000017934
update-client,update,0.6757910000487755
update-client,update,1.1790830000109054
update-client,update,0.974124999970627
update-client,update,0.7632080000234964
update-client,update,1.2890840000068238
update-client,update,1.181334000023071
update-client,update,0.7525000000327964
update-client,update,0.8165419999954793
update-client,update,0.9854169999812257
update-client,update,1.7757919999894511
update-client,update,0.9914170000229205
update-client,update,1.1521659999971234
update-client,update,1.2245839999991404
update-client,update,0.8789589999764758
update-client,update,2.4073330000078386
